"rok","hodnota","jednotka","druh_vydaje","slozka_ochrany_zp","dotovana_cinnost"
2010,"480390","Kč","běžné","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2010,"0","Kč","běžné","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2010,"91542760","Kč","běžné","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2010,"34480980","Kč","běžné","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2010,"20331130","Kč","běžné","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2010,"9796200","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2010,"1909580","Kč","běžné","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2010,"727520","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2010,"0","Kč","běžné","Nakládání s odpady","Prevence vzniku odpadů"
2010,"0","Kč","běžné","Nakládání s odpady","Monitoring nakládání s odpady"
2010,"18748190","Kč","běžné","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2010,"63070","Kč","běžné","Ochrana půdy a podzemní vody","Protierozní ochrana"
2010,"41388570","Kč","běžné","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2010,"165642100","Kč","běžné","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2010,"85826670","Kč","běžné","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2010,"23878210","Kč","běžné","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2010,"144800790","Kč","běžné","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2010,"3835430","Kč","běžné","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2010,"64697700","Kč","běžné","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2010,"851269590","Kč","běžné","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2010,"102452130","Kč","běžné","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2010,"5314770","Kč","běžné","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2010,"128602760","Kč","běžné","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2010,"452051830","Kč","běžné","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2010,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2010,"29081960","Kč","běžné","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2010,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2010,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2010,"50795130","Kč","běžné","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2010,"625943880","Kč","běžné","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2010,"430409140","Kč","běžné","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2010,"214578050","Kč","běžné","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2010,"393709150","Kč","běžné","Výzkum životního prostředí","Výzkum životního prostředí"
2010,"66196240","Kč","běžné","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2010,"31593910","Kč","běžné","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2010,"0","Kč","běžné","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2010,"347660710","Kč","běžné","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2010,"5583384530","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2010,"9000000","Kč","kapitálové","Ochrana vody","Prevence znečišťování vody"
2010,"104663250","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2010,"14814300","Kč","kapitálové","Ochrana vody","Úprava drobných vodních toků"
2010,"2050307270","Kč","kapitálové","Ochrana ovzduší","Programy zateplování a úspor energie"
2010,"190636710","Kč","kapitálové","Ochrana ovzduší","Odstraňování tuhých emisí"
2010,"18882430","Kč","kapitálové","Ochrana ovzduší","Odstraňování plynných emisí"
2010,"212819990","Kč","kapitálové","Ochrana ovzduší","Změny technologií vytápění"
2010,"0","Kč","kapitálové","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2010,"13616820","Kč","kapitálové","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2010,"0","Kč","kapitálové","Ochrana ovzduší","Monitoring ochrany ovzduší"
2010,"70158640","Kč","kapitálové","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2010,"0","Kč","kapitálové","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2010,"48502030","Kč","kapitálové","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2010,"444854490","Kč","kapitálové","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2010,"37936200","Kč","kapitálové","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2010,"16617850","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2010,"205344810","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2010,"558921770","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2010,"0","Kč","kapitálové","Nakládání s odpady","Prevence vzniku odpadů"
2010,"53550","Kč","kapitálové","Nakládání s odpady","Monitoring nakládání s odpady"
2010,"236537920","Kč","kapitálové","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2010,"4542110","Kč","kapitálové","Ochrana půdy a podzemní vody","Protierozní ochrana"
2010,"39416530","Kč","kapitálové","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2010,"79625220","Kč","kapitálové","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2010,"7928030","Kč","kapitálové","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2010,"33291740","Kč","kapitálové","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2010,"46135420","Kč","kapitálové","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2010,"41210960","Kč","kapitálové","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2010,"31424500","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2010,"52919290","Kč","kapitálové","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2010,"315896080","Kč","kapitálové","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2010,"1378828380","Kč","kapitálové","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2010,"50892020","Kč","kapitálové","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2010,"897932730","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2010,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2010,"2559130","Kč","kapitálové","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2010,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2010,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2010,"5740360","Kč","kapitálové","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2010,"32750300","Kč","kapitálové","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2010,"17683920","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2010,"1986700","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2010,"1324020","Kč","kapitálové","Výzkum životního prostředí","Výzkum životního prostředí"
2010,"0","Kč","kapitálové","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2010,"65004780","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2010,"0","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2010,"137388770","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2011,"1.8908338202E8","Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2011,"0.0","Kč","běžné","Ochrana vody","Prevence znečišťování vody"
2011,"0.0","Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2011,"5.9419737566E8","Kč","běžné","Ochrana vody","Úprava drobných vodních toků"
2011,"3.4094073E7","Kč","běžné","Ochrana ovzduší","Programy zateplování a úspor energie"
2011,"0.0","Kč","běžné","Ochrana ovzduší","Odstraňování tuhých emisí"
2011,"152807.93","Kč","běžné","Ochrana ovzduší","Odstraňování plynných emisí"
2011,"425088.9","Kč","běžné","Ochrana ovzduší","Změny technologií vytápění"
2011,"0.0","Kč","běžné","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2011,"0.0","Kč","běžné","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2011,"0.0","Kč","běžné","Ochrana ovzduší","Monitoring ochrany ovzduší"
2011,"173934.0","Kč","běžné","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2011,"0.0","Kč","běžné","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2011,"8.150774411E7","Kč","běžné","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2011,"5.643834324E7","Kč","běžné","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2011,"1.537980589E7","Kč","běžné","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2011,"4309905.74","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2011,"2115394.76","Kč","běžné","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2011,"181893.2","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2011,"0.0","Kč","běžné","Nakládání s odpady","Prevence vzniku odpadů"
2011,"0.0","Kč","běžné","Nakládání s odpady","Monitoring nakládání s odpady"
2011,"1.281935032E7","Kč","běžné","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2011,"5510417.29","Kč","běžné","Ochrana půdy a podzemní vody","Protierozní ochrana"
2011,"1.497378546E7","Kč","běžné","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2011,"3.1638156593E8","Kč","běžné","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2011,"1.18386933E7","Kč","běžné","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2011,"1.165644947E7","Kč","běžné","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2011,"1.2470761905E8","Kč","běžné","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2011,"9.035127E7","Kč","běžné","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2011,"6.517107151E7","Kč","běžné","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2011,"8.3790984098E8","Kč","běžné","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2011,"9.575348647E7","Kč","běžné","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2011,"4694365.0","Kč","běžné","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2011,"1.4259008251E8","Kč","běžné","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2011,"4.897534955E8","Kč","běžné","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2011,"0.0","Kč","běžné","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2011,"1.553957475E7","Kč","běžné","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2011,"0.0","Kč","běžné","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2011,"0.0","Kč","běžné","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2011,"0.0","Kč","běžné","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2011,"5.6301930215E8","Kč","běžné","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2011,"4.1428563915E8","Kč","běžné","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2011,"1.3683608508E8","Kč","běžné","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2011,"2.10655845E8","Kč","běžné","Výzkum životního prostředí","Výzkum životního prostředí"
2011,"6.732681604E7","Kč","běžné","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2011,"2.039358374E7","Kč","běžné","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2011,"0.0","Kč","běžné","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2011,"3.7549324972E8","Kč","běžné","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2011,"6.96106878727E9","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2011,"3.2E7","Kč","kapitálové","Ochrana vody","Prevence znečišťování vody"
2011,"4.084616372E8","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2011,"2.417528701E7","Kč","kapitálové","Ochrana vody","Úprava drobných vodních toků"
2011,"2.74766289254E9","Kč","kapitálové","Ochrana ovzduší","Programy zateplování a úspor energie"
2011,"4.773864485E7","Kč","kapitálové","Ochrana ovzduší","Odstraňování tuhých emisí"
2011,"8.368142625E7","Kč","kapitálové","Ochrana ovzduší","Odstraňování plynných emisí"
2011,"1.3677365255E8","Kč","kapitálové","Ochrana ovzduší","Změny technologií vytápění"
2011,"0.0","Kč","kapitálové","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2011,"2.097010496E7","Kč","kapitálové","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2011,"216000.0","Kč","kapitálové","Ochrana ovzduší","Monitoring ochrany ovzduší"
2011,"4.922404329E7","Kč","kapitálové","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2011,"0.0","Kč","kapitálové","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2011,"4.659526305E7","Kč","kapitálové","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2011,"6.0359482797E8","Kč","kapitálové","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2011,"2.274244982E7","Kč","kapitálové","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2011,"0.0","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2011,"4.4284078178E8","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2011,"1.9067632711E8","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2011,"0.0","Kč","kapitálové","Nakládání s odpady","Prevence vzniku odpadů"
2011,"1441770.84","Kč","kapitálové","Nakládání s odpady","Monitoring nakládání s odpady"
2011,"2.132369105E7","Kč","kapitálové","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2011,"590445.7","Kč","kapitálové","Ochrana půdy a podzemní vody","Protierozní ochrana"
2011,"3.561343855E7","Kč","kapitálové","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2011,"3.900710731E7","Kč","kapitálové","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2011,"1.443614861E7","Kč","kapitálové","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2011,"1.685377214E7","Kč","kapitálové","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2011,"4.261582276E7","Kč","kapitálové","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2011,"1.718883944E7","Kč","kapitálové","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2011,"7.407327187E7","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2011,"1.3451216706E8","Kč","kapitálové","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2011,"2.4680293075E8","Kč","kapitálové","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2011,"1.21579837487E9","Kč","kapitálové","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2011,"6.230249776E7","Kč","kapitálové","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2011,"6.8362354139E8","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2011,"0.0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2011,"0.0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2011,"0.0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2011,"0.0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2011,"4045530.8","Kč","kapitálové","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2011,"2.80017464E7","Kč","kapitálové","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2011,"2.969690176E7","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2011,"1.452590683E7","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2011,"260000.0","Kč","kapitálové","Výzkum životního prostředí","Výzkum životního prostředí"
2011,"0.0","Kč","kapitálové","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2011,"9.808301987E7","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2011,"0.0","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2011,"1.6200842218E8","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2012,"1.8208809195E8","Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2012,"0.0","Kč","běžné","Ochrana vody","Prevence znečišťování vody"
2012,"1108309.96","Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2012,"5.6971853686E8","Kč","běžné","Ochrana vody","Úprava drobných vodních toků"
2012,"2.404968822E7","Kč","běžné","Ochrana ovzduší","Programy zateplování a úspor energie"
2012,"900.0","Kč","běžné","Ochrana ovzduší","Odstraňování tuhých emisí"
2012,"450.0","Kč","běžné","Ochrana ovzduší","Odstraňování plynných emisí"
2012,"2125778.38","Kč","běžné","Ochrana ovzduší","Změny technologií vytápění"
2012,"17000.0","Kč","běžné","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2012,"0.0","Kč","běžné","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2012,"91035.0","Kč","běžné","Ochrana ovzduší","Monitoring ochrany ovzduší"
2012,"112784.0","Kč","běžné","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2012,"0.0","Kč","běžné","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2012,"8.698703334E7","Kč","běžné","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2012,"5.947977501E7","Kč","běžné","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2012,"1.378741203E7","Kč","běžné","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2012,"5858559.78","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2012,"5922266.86","Kč","běžné","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2012,"308651.7","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2012,"0.0","Kč","běžné","Nakládání s odpady","Prevence vzniku odpadů"
2012,"799070.4","Kč","běžné","Nakládání s odpady","Monitoring nakládání s odpady"
2012,"1.109873556E7","Kč","běžné","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2012,"0.0","Kč","běžné","Ochrana půdy a podzemní vody","Protierozní ochrana"
2012,"5704557.17","Kč","běžné","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2012,"8.497946672E7","Kč","běžné","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2012,"3.734884796E7","Kč","běžné","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2012,"4353641.2","Kč","běžné","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2012,"9.695499985E7","Kč","běžné","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2012,"0.0","Kč","běžné","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2012,"2.315967024E7","Kč","běžné","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2012,"8.830624039E8","Kč","běžné","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2012,"2.7568042258E8","Kč","běžné","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2012,"2291000.0","Kč","běžné","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2012,"1.2076558695E8","Kč","běžné","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2012,"3.257090701E8","Kč","běžné","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2012,"0.0","Kč","běžné","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2012,"1.3144159E7","Kč","běžné","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2012,"0.0","Kč","běžné","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2012,"0.0","Kč","běžné","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2012,"0.0","Kč","běžné","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2012,"5.4653125647E8","Kč","běžné","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2012,"4.0303243433E8","Kč","běžné","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2012,"1.1034969587E8","Kč","běžné","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2012,"237251.0","Kč","běžné","Výzkum životního prostředí","Výzkum životního prostředí"
2012,"7.184033091E7","Kč","běžné","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2012,"1.676937954E7","Kč","běžné","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2012,"0.0","Kč","běžné","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2012,"2.6046513458E8","Kč","běžné","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2012,"7.65609603328E9","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2012,"3.778379121E7","Kč","kapitálové","Ochrana vody","Prevence znečišťování vody"
2012,"9.4620399024E8","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2012,"5649454.56","Kč","kapitálové","Ochrana vody","Úprava drobných vodních toků"
2012,"1.89245891432E9","Kč","kapitálové","Ochrana ovzduší","Programy zateplování a úspor energie"
2012,"2.7661361029E8","Kč","kapitálové","Ochrana ovzduší","Odstraňování tuhých emisí"
2012,"1.3730101511E8","Kč","kapitálové","Ochrana ovzduší","Odstraňování plynných emisí"
2012,"1.8558471527E8","Kč","kapitálové","Ochrana ovzduší","Změny technologií vytápění"
2012,"1.274277038E7","Kč","kapitálové","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2012,"1.115921878E7","Kč","kapitálové","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2012,"6186513.2","Kč","kapitálové","Ochrana ovzduší","Monitoring ochrany ovzduší"
2012,"4.350652462E7","Kč","kapitálové","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2012,"0.0","Kč","kapitálové","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2012,"3.801002298E7","Kč","kapitálové","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2012,"5.7083753844E8","Kč","kapitálové","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2012,"5564562.59","Kč","kapitálové","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2012,"0.0","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2012,"3.7345805559E8","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2012,"7.450057456E7","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2012,"0.0","Kč","kapitálové","Nakládání s odpady","Prevence vzniku odpadů"
2012,"523402.56","Kč","kapitálové","Nakládání s odpady","Monitoring nakládání s odpady"
2012,"2.22367259E7","Kč","kapitálové","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2012,"0.0","Kč","kapitálové","Ochrana půdy a podzemní vody","Protierozní ochrana"
2012,"3.948918375E7","Kč","kapitálové","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2012,"3.704387332E7","Kč","kapitálové","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2012,"7704547.81","Kč","kapitálové","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2012,"0.0","Kč","kapitálové","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2012,"3.7298501E7","Kč","kapitálové","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2012,"2.941093945E7","Kč","kapitálové","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2012,"1.873858715E7","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2012,"9.577621574E7","Kč","kapitálové","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2012,"1.0550037189E8","Kč","kapitálové","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2012,"1.95114854216E9","Kč","kapitálové","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2012,"4.921748606E7","Kč","kapitálové","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2012,"4.7240208485E8","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2012,"0.0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2012,"2073480.0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2012,"0.0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2012,"0.0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2012,"0.0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2012,"1.38859008E7","Kč","kapitálové","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2012,"1.6488128E7","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
