"rok","hodnota","jednotka","druh_vydaje","slozka_ochrany_zp","dotovana_cinnost"
2014,"206926600","Kč","kapitálové","Ochrana vody","Úprava drobných vodních toků"
2014,"110170320","Kč","kapitálové","Ochrana ovzduší","Programy zateplování a úspor energie"
2014,"7553060","Kč","kapitálové","Ochrana ovzduší","Odstraňování tuhých emisí"
2014,"0","Kč","kapitálové","Ochrana ovzduší","Odstraňování plynných emisí"
2014,"34122450","Kč","kapitálové","Ochrana ovzduší","Změny technologií vytápění"
2014,"0","Kč","kapitálové","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2014,"0","Kč","kapitálové","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2014,"0","Kč","kapitálové","Ochrana ovzduší","Monitoring ochrany ovzduší"
2014,"18940240","Kč","kapitálové","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2014,"3100000","Kč","kapitálové","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2014,"9039000","Kč","kapitálové","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2014,"219011940","Kč","kapitálové","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2014,"90786560","Kč","kapitálové","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2014,"0","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2014,"161230790","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2014,"128638190","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2014,"1035000","Kč","kapitálové","Nakládání s odpady","Prevence vzniku odpadů"
2014,"60000","Kč","kapitálové","Nakládání s odpady","Monitoring nakládání s odpady"
2014,"510798540","Kč","kapitálové","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2014,"13726990","Kč","kapitálové","Ochrana půdy a podzemní vody","Protierozní ochrana"
2014,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2014,"2200000","Kč","kapitálové","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2014,"600000","Kč","kapitálové","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2014,"90000","Kč","kapitálové","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2014,"27120000","Kč","kapitálové","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2014,"68353370","Kč","kapitálové","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2014,"208627670","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2014,"14832940","Kč","kapitálové","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2014,"24732910","Kč","kapitálové","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2014,"548576300","Kč","kapitálové","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2014,"1669158270","Kč","kapitálové","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2014,"45126450","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2014,"32355000","Kč","kapitálové","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2014,"1000","Kč","kapitálové","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2014,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2014,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2014,"140000","Kč","kapitálové","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2014,"0","Kč","kapitálové","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2014,"0","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2014,"100000","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2014,"0","Kč","kapitálové","Výzkum životního prostředí","Výzkum životního prostředí"
2014,"0","Kč","kapitálové","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2014,"17270200","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2014,"0","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2014,"8369300","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2014,,"Kč","kapitálové",,
2015,"1495470270","Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2015,"7312810","Kč","běžné","Ochrana vody","Prevence znečišťování vody"
2015,"26884750","Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2015,"270767900","Kč","běžné","Ochrana vody","Úprava drobných vodních toků"
2015,"31213420","Kč","běžné","Ochrana ovzduší","Programy zateplování a úspor energie"
2015,"5165130","Kč","běžné","Ochrana ovzduší","Odstraňování tuhých emisí"
2015,"0","Kč","běžné","Ochrana ovzduší","Odstraňování plynných emisí"
2015,"26050620","Kč","běžné","Ochrana ovzduší","Změny technologií vytápění"
2015,"987700","Kč","běžné","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2015,"1120","Kč","běžné","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2015,"19478260","Kč","běžné","Ochrana ovzduší","Monitoring ochrany ovzduší"
2015,"12161100","Kč","běžné","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2015,"11010990","Kč","běžné","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2015,"158841550","Kč","běžné","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2015,"6780569680","Kč","běžné","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2015,"541521230","Kč","běžné","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2015,"25582020","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2015,"1525163140","Kč","běžné","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2015,"138796990","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2015,"34279270","Kč","běžné","Nakládání s odpady","Prevence vzniku odpadů"
2015,"4179520","Kč","běžné","Nakládání s odpady","Monitoring nakládání s odpady"
2015,"236473480","Kč","běžné","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2015,"2815500","Kč","běžné","Ochrana půdy a podzemní vody","Protierozní ochrana"
2015,"7260","Kč","běžné","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2015,"16915930","Kč","běžné","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2015,"4538310","Kč","běžné","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2015,"32658790","Kč","běžné","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2015,"105419160","Kč","běžné","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2015,"5224950","Kč","běžné","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2015,"691531230","Kč","běžné","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2015,"143812450","Kč","běžné","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2015,"9968780","Kč","běžné","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2015,"59433460","Kč","běžné","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2015,"6378921800","Kč","běžné","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2015,"128061020","Kč","běžné","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2015,"2122150","Kč","běžné","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2015,"584460","Kč","běžné","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2015,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2015,"1223900","Kč","běžné","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2015,"318560","Kč","běžné","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2015,"16400","Kč","běžné","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2015,"13800","Kč","běžné","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2015,"17572020","Kč","běžné","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2015,"0","Kč","běžné","Výzkum životního prostředí","Výzkum životního prostředí"
2015,"1705170","Kč","běžné","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2015,"93862310","Kč","běžné","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2015,"760550","Kč","běžné","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2015,"22310840","Kč","běžné","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2015,,"Kč","běžné",,
2015,"19360132370","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2015,"0","Kč","kapitálové","Ochrana vody","Prevence znečišťování vody"
2015,"401867620","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2015,"270383260","Kč","kapitálové","Ochrana vody","Úprava drobných vodních toků"
2015,"275810940","Kč","kapitálové","Ochrana ovzduší","Programy zateplování a úspor energie"
2015,"1918010","Kč","kapitálové","Ochrana ovzduší","Odstraňování tuhých emisí"
2015,"0","Kč","kapitálové","Ochrana ovzduší","Odstraňování plynných emisí"
2015,"64099500","Kč","kapitálové","Ochrana ovzduší","Změny technologií vytápění"
2015,"0","Kč","kapitálové","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2015,"0","Kč","kapitálové","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2015,"98140","Kč","kapitálové","Ochrana ovzduší","Monitoring ochrany ovzduší"
2015,"53273620","Kč","kapitálové","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2015,"12148720","Kč","kapitálové","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2015,"8204260","Kč","kapitálové","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2015,"837580920","Kč","kapitálové","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2015,"250147040","Kč","kapitálové","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2015,"18361660","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2015,"437656560","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2015,"402704090","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2015,"5123430","Kč","kapitálové","Nakládání s odpady","Prevence vzniku odpadů"
2015,"998250","Kč","kapitálové","Nakládání s odpady","Monitoring nakládání s odpady"
2015,"419426820","Kč","kapitálové","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2015,"2304040","Kč","kapitálové","Ochrana půdy a podzemní vody","Protierozní ochrana"
2015,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2015,"39453780","Kč","kapitálové","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2015,"218710","Kč","kapitálové","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2015,"1530000","Kč","kapitálové","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2015,"32403780","Kč","kapitálové","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2015,"59845130","Kč","kapitálové","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2015,"288328280","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2015,"49391680","Kč","kapitálové","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2015,"52440900","Kč","kapitálové","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2015,"177553970","Kč","kapitálové","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2015,"2200538390","Kč","kapitálové","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2015,"62897700","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2015,"3996990","Kč","kapitálové","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2015,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2015,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2015,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2015,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2015,"0","Kč","kapitálové","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2015,"0","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2015,"8467270","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2015,"0","Kč","kapitálové","Výzkum životního prostředí","Výzkum životního prostředí"
2015,"0","Kč","kapitálové","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2015,"38055650","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2015,"2548310","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2015,"11494060","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2015,,"Kč","kapitálové",,
2016,"1779734600","Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2016,"3548310","Kč","běžné","Ochrana vody","Prevence znečišťování vody"
2016,"42049390","Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2016,"184943080","Kč","běžné","Ochrana vody","Úprava drobných vodních toků"
2016,"47239110","Kč","běžné","Ochrana ovzduší","Programy zateplování a úspor energie"
2016,"1174170","Kč","běžné","Ochrana ovzduší","Odstraňování tuhých emisí"
2016,"22150","Kč","běžné","Ochrana ovzduší","Odstraňování plynných emisí"
2016,"62775480","Kč","běžné","Ochrana ovzduší","Změny technologií vytápění"
2016,"849700","Kč","běžné","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2016,"205330","Kč","běžné","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2016,"19849670","Kč","běžné","Ochrana ovzduší","Monitoring ochrany ovzduší"
2016,"13301290","Kč","běžné","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2016,"14260620","Kč","běžné","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2016,"159530900","Kč","běžné","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2016,"6979884610","Kč","běžné","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2016,"565181900","Kč","běžné","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2016,"27823270","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2016,"1435393130","Kč","běžné","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2016,"94555490","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2016,"27113550","Kč","běžné","Nakládání s odpady","Prevence vzniku odpadů"
2016,"4784590","Kč","běžné","Nakládání s odpady","Monitoring nakládání s odpady"
2016,"269519600","Kč","běžné","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2016,"755250","Kč","běžné","Ochrana půdy a podzemní vody","Protierozní ochrana"
2016,"253810","Kč","běžné","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2016,"4020960","Kč","běžné","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2016,"2971780","Kč","běžné","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2016,"58106070","Kč","běžné","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2016,"95585620","Kč","běžné","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2016,"4078920","Kč","běžné","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2016,"689502680","Kč","běžné","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2016,"89761790","Kč","běžné","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2016,"5297480","Kč","běžné","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2016,"33011980","Kč","běžné","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2016,"6328541820","Kč","běžné","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2016,"66879610","Kč","běžné","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2016,"181590","Kč","běžné","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2016,"733110","Kč","běžné","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2016,"2030","Kč","běžné","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2016,"604300","Kč","běžné","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2016,"127150","Kč","běžné","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2016,"0","Kč","běžné","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2016,"35970","Kč","běžné","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2016,"14947430","Kč","běžné","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2016,"0","Kč","běžné","Výzkum životního prostředí","Výzkum životního prostředí"
2016,"1463640","Kč","běžné","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2016,"103095530","Kč","běžné","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2016,"1196200","Kč","běžné","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2016,"22046470","Kč","běžné","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2016,,"Kč","běžné",,
2016,"8112337320","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2016,"43560","Kč","kapitálové","Ochrana vody","Prevence znečišťování vody"
2016,"61202020","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2016,"170126330","Kč","kapitálové","Ochrana vody","Úprava drobných vodních toků"
2016,"52143450","Kč","kapitálové","Ochrana ovzduší","Programy zateplování a úspor energie"
2016,"603060","Kč","kapitálové","Ochrana ovzduší","Odstraňování tuhých emisí"
2016,"0","Kč","kapitálové","Ochrana ovzduší","Odstraňování plynných emisí"
2016,"1195606720","Kč","kapitálové","Ochrana ovzduší","Změny technologií vytápění"
2016,"0","Kč","kapitálové","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2016,"0","Kč","kapitálové","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2016,"5986170","Kč","kapitálové","Ochrana ovzduší","Monitoring ochrany ovzduší"
2016,"102300380","Kč","kapitálové","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2016,"2559130","Kč","kapitálové","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2016,"2265850","Kč","kapitálové","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2016,"161537290","Kč","kapitálové","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2016,"50646720","Kč","kapitálové","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2016,"33650","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2016,"69242420","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2016,"30041340","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2016,"1162730","Kč","kapitálové","Nakládání s odpady","Prevence vzniku odpadů"
2016,"555390","Kč","kapitálové","Nakládání s odpady","Monitoring nakládání s odpady"
2016,"43819440","Kč","kapitálové","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2016,"7048610","Kč","kapitálové","Ochrana půdy a podzemní vody","Protierozní ochrana"
2016,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2016,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2016,"89210","Kč","kapitálové","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2016,"962890","Kč","kapitálové","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2016,"87870800","Kč","kapitálové","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2016,"9005920","Kč","kapitálové","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2016,"165735220","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2016,"16201750","Kč","kapitálové","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2016,"4685460","Kč","kapitálové","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2016,"139494860","Kč","kapitálové","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2016,"1149211430","Kč","kapitálové","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2016,"4923890","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2016,"1883710","Kč","kapitálové","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2016,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2016,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2016,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2016,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2016,"0","Kč","kapitálové","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2016,"0","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2016,"3040260","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2016,"0","Kč","kapitálové","Výzkum životního prostředí","Výzkum životního prostředí"
2016,"291550","Kč","kapitálové","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2016,"29759040","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2016,"0","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2016,"350110","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2016,,"Kč","kapitálové",,
2017,"1983136360","Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2017,"7045220","Kč","běžné","Ochrana vody","Prevence znečišťování vody"
2017,"45963700","Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2017,"218875410","Kč","běžné","Ochrana vody","Úprava drobných vodních toků"
2017,"43360440","Kč","běžné","Ochrana ovzduší","Programy zateplování a úspor energie"
2017,"1032540","Kč","běžné","Ochrana ovzduší","Odstraňování tuhých emisí"
2017,"0","Kč","běžné","Ochrana ovzduší","Odstraňování plynných emisí"
2017,"75570270","Kč","běžné","Ochrana ovzduší","Změny technologií vytápění"
2017,"901320","Kč","běžné","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2017,"60000","Kč","běžné","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2017,"20390250","Kč","běžné","Ochrana ovzduší","Monitoring ochrany ovzduší"
2017,"19343590","Kč","běžné","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2017,"18050400","Kč","běžné","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2017,"159302310","Kč","běžné","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2017,"7268989330","Kč","běžné","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2017,"637067800","Kč","běžné","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2017,"30568150","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2017,"1701572420","Kč","běžné","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2017,"133929560","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2017,"45435350","Kč","běžné","Nakládání s odpady","Prevence vzniku odpadů"
2017,"4568210","Kč","běžné","Nakládání s odpady","Monitoring nakládání s odpady"
2017,"333405220","Kč","běžné","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2017,"2066550","Kč","běžné","Ochrana půdy a podzemní vody","Protierozní ochrana"
2017,"650160","Kč","běžné","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2017,"10470190","Kč","běžné","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2017,"3714340","Kč","běžné","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2017,"52315000","Kč","běžné","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2017,"96427670","Kč","běžné","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2017,"5417080","Kč","běžné","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2017,"735645200","Kč","běžné","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2017,"127894680","Kč","běžné","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2017,"8589900","Kč","běžné","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2017,"49188700","Kč","běžné","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2017,"6729557630","Kč","běžné","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2017,"73081210","Kč","běžné","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2017,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2017,"892960","Kč","běžné","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2017,"52760","Kč","běžné","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2017,"484820","Kč","běžné","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2017,"1347030","Kč","běžné","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2017,"0","Kč","běžné","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2017,"29040","Kč","běžné","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2017,"18878080","Kč","běžné","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2017,"0","Kč","běžné","Výzkum životního prostředí","Výzkum životního prostředí"
2017,"80920","Kč","běžné","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2017,"110414090","Kč","běžné","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
