"rok","hodnota","jednotka","druh_vydaje","slozka_ochrany_zp","dotovana_cinnost"
1999,"32644950","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2000,"0","Kč","běžné ","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2000,"0","Kč","běžné ","Ochrana vody","Prevence znečišťování vody"
2000,"0","Kč","běžné ","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2000,"5616810","Kč","běžné ","Ochrana vody","Úprava drobných vodních toků"
2000,"0","Kč","běžné ","Ochrana ovzduší","Programy zateplování a úspor energie"
2000,,"Kč","běžné ","Ochrana ovzduší","Odstraňování tuhých emisí"
2000,,"Kč","běžné ","Ochrana ovzduší","Odstraňování plynných emisí"
2000,"500510","Kč","běžné ","Ochrana ovzduší","Změny technologií vytápění"
2000,"0","Kč","běžné ","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2000,"0","Kč","běžné ","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2000,"0","Kč","běžné ","Ochrana ovzduší","Monitoring ochrany ovzduší"
2000,"7666010","Kč","běžné ","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2000,"0","Kč","běžné ","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2000,"0","Kč","běžné ","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2000,"0","Kč","běžné ","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2000,"0","Kč","běžné ","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2000,"8100660","Kč","běžné ","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2000,"3720310","Kč","běžné ","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2000,"860000","Kč","běžné ","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2000,"0","Kč","běžné ","Nakládání s odpady","Prevence vzniku odpadů"
2000,"0","Kč","běžné ","Nakládání s odpady","Monitoring nakládání s odpady"
2000,"0","Kč","běžné ","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2000,"0","Kč","běžné ","Ochrana půdy a podzemní vody","Protierozní ochrana"
2000,"0","Kč","běžné ","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2000,"0","Kč","běžné ","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2000,"0","Kč","běžné ","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2000,"0","Kč","běžné ","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2000,"3618860","Kč","běžné ","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2000,"0","Kč","běžné ","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2000,"369160","Kč","běžné ","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2000,"80157860","Kč","běžné ","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2000,"0","Kč","běžné ","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2000,"0","Kč","běžné ","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2000,"4119520","Kč","běžné ","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2000,"76699540","Kč","běžné ","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2000,,"Kč","běžné ","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2000,"0","Kč","běžné ","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2000,,"Kč","běžné ","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2000,"0","Kč","běžné ","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2000,"0","Kč","běžné ","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2000,"0","Kč","běžné ","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2000,"0","Kč","běžné ","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2000,"89127110","Kč","běžné ","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2000,"0","Kč","běžné ","Výzkum životního prostředí","Výzkum životního prostředí"
2000,"0","Kč","běžné ","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2000,"1509680","Kč","běžné ","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2000,"0","Kč","běžné ","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2000,"182730","Kč","běžné ","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2000,"1120616160","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2000,"0","Kč","kapitálové","Ochrana vody","Prevence znečišťování vody"
2000,"0","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2000,"0","Kč","kapitálové","Ochrana vody","Úprava drobných vodních toků"
2000,"0","Kč","kapitálové","Ochrana ovzduší","Programy zateplování a úspor energie"
2000,"1415730","Kč","kapitálové","Ochrana ovzduší","Odstraňování tuhých emisí"
2000,"12280210","Kč","kapitálové","Ochrana ovzduší","Odstraňování plynných emisí"
2000,"1073651360","Kč","kapitálové","Ochrana ovzduší","Změny technologií vytápění"
2000,"52895500","Kč","kapitálové","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2000,"12647440","Kč","kapitálové","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2000,"180000","Kč","kapitálové","Ochrana ovzduší","Monitoring ochrany ovzduší"
2000,"1169230","Kč","kapitálové","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2000,,"Kč","kapitálové","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2000,"0","Kč","kapitálové","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2000,"0","Kč","kapitálové","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2000,,"Kč","kapitálové","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2000,"7470100","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2000,"245478610","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2000,"6822410","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2000,,"Kč","kapitálové","Nakládání s odpady","Prevence vzniku odpadů"
2000,,"Kč","kapitálové","Nakládání s odpady","Monitoring nakládání s odpady"
2000,"18347170","Kč","kapitálové","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2000,,"Kč","kapitálové","Ochrana půdy a podzemní vody","Protierozní ochrana"
2000,"2793500","Kč","kapitálové","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2000,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2000,,"Kč","kapitálové","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2000,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2000,"5104000","Kč","kapitálové","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2000,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2000,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2000,"1296000","Kč","kapitálové","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2000,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2000,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2000,,"Kč","kapitálové","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2000,"724130","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2000,,"Kč","kapitálové","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2000,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2000,,"Kč","kapitálové","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2000,,"Kč","kapitálové","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2000,"6934570","Kč","kapitálové","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2000,"0","Kč","kapitálové","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2000,"0","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2000,"8941460","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2000,"0","Kč","kapitálové","Výzkum životního prostředí","Výzkum životního prostředí"
2000,,"Kč","kapitálové","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2000,"1670420","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2000,"21710620","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2000,"0","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2001,"0","Kč","běžné ","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2001,"0","Kč","běžné ","Ochrana vody","Prevence znečišťování vody"
2001,"0","Kč","běžné ","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2001,"3764100","Kč","běžné ","Ochrana vody","Úprava drobných vodních toků"
2001,"0","Kč","běžné ","Ochrana ovzduší","Programy zateplování a úspor energie"
2001,"141600","Kč","běžné ","Ochrana ovzduší","Odstraňování tuhých emisí"
2001,,"Kč","běžné ","Ochrana ovzduší","Odstraňování plynných emisí"
2001,"-425950","Kč","běžné ","Ochrana ovzduší","Změny technologií vytápění"
2001,"2240080","Kč","běžné ","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2001,"0","Kč","běžné ","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2001,"16839200","Kč","běžné ","Ochrana ovzduší","Monitoring ochrany ovzduší"
2001,"1200530","Kč","běžné ","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2001,"0","Kč","běžné ","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2001,"0","Kč","běžné ","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2001,"0","Kč","běžné ","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2001,"0","Kč","běžné ","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2001,"3697250","Kč","běžné ","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2001,"12433470","Kč","běžné ","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2001,"60000","Kč","běžné ","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2001,"0","Kč","běžné ","Nakládání s odpady","Prevence vzniku odpadů"
2001,"0","Kč","běžné ","Nakládání s odpady","Monitoring nakládání s odpady"
2001,"5917390","Kč","běžné ","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2001,"0","Kč","běžné ","Ochrana půdy a podzemní vody","Protierozní ochrana"
2001,,"Kč","běžné ","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2001,"0","Kč","běžné ","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2001,"0","Kč","běžné ","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2001,"0","Kč","běžné ","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2001,"3284030","Kč","běžné ","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2001,"0","Kč","běžné ","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2001,"283000","Kč","běžné ","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2001,"57511050","Kč","běžné ","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2001,"0","Kč","běžné ","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2001,"0","Kč","běžné ","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2001,"6041750","Kč","běžné ","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2001,"80538510","Kč","běžné ","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2001,,"Kč","běžné ","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2001,"0","Kč","běžné ","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2001,,"Kč","běžné ","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2001,"0","Kč","běžné ","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2001,,"Kč","běžné ","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2001,"0","Kč","běžné ","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2001,"0","Kč","běžné ","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2001,"87550620","Kč","běžné ","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2001,"0","Kč","běžné ","Výzkum životního prostředí","Výzkum životního prostředí"
2001,"0","Kč","běžné ","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2001,"1220110","Kč","běžné ","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
